KITS ID,Direction,Month,Day,Hour,Day of Week,Occupancy
15,WB,5,23,10,6,2.875
15,WB,5,23,11,0,4.5
15,WB,5,23,11,3,6.75
15,WB,5,23,11,4,7.5
15,WB,5,23,11,6,3.5
15,WB,5,23,12,0,5.5
15,WB,5,23,12,3,8.75
15,WB,5,23,12,4,8.75
15,WB,5,23,12,6,4.0
15,WB,5,23,13,0,6.75
15,WB,5,23,13,3,9.75
15,WB,5,23,13,4,9.444444444444445
15,WB,5,23,13,6,4.25
15,WB,5,23,14,0,6.625
15,WB,5,23,14,3,9.375
15,WB,5,23,14,4,9.875
15,WB,5,23,14,6,4.875
15,WB,5,23,15,0,6.875
15,WB,5,23,15,3,9.875
15,WB,5,23,15,4,11.75
15,WB,5,23,15,6,4.75
15,WB,5,23,16,0,6.375
15,WB,5,23,16,3,11.875
15,WB,5,23,16,4,12.5
15,WB,5,23,16,6,4.25
15,WB,5,23,17,0,5.5
15,WB,5,23,17,3,10.375
15,WB,5,23,17,4,10.75
15,WB,5,23,17,6,3.75
15,WB,5,23,18,0,5.125
15,WB,5,23,18,3,11.625
15,WB,5,23,18,4,10.25
15,WB,5,23,18,6,3.5
15,WB,5,23,19,0,3.625
15,WB,5,23,19,3,8.625
15,WB,5,23,19,4,9.125
15,WB,5,23,19,6,2.875
15,WB,5,23,20,0,3.25
15,WB,5,23,20,3,7.5
15,WB,5,23,20,4,7.25
15,WB,5,23,20,6,2.25
15,WB,5,23,21,0,2.375
15,WB,5,23,21,3,6.875
15,WB,5,23,21,4,6.625
15,WB,5,23,21,6,1.875
15,WB,5,23,22,0,2.375
15,WB,5,23,22,3,6.625
15,WB,5,23,22,4,4.875
15,WB,5,23,22,6,1.5
15,WB,5,23,23,0,1.125
15,WB,5,23,23,3,4.0
15,WB,5,23,23,4,2.5
15,WB,5,23,23,6,1.125
15,WB,5,24,0,0,0.375
15,WB,5,24,0,1,0.375
15,WB,5,24,0,5,1.25
15,WB,5,24,1,0,0.0
15,WB,5,24,1,1,0.0
15,WB,5,24,1,5,0.625
15,WB,5,24,2,0,0.0
15,WB,5,24,2,1,0.0
15,WB,5,24,2,5,0.125
15,WB,5,24,3,0,0.0
15,WB,5,24,3,1,0.0
15,WB,5,24,3,5,0.0
15,WB,5,24,4,0,0.0
15,WB,5,24,4,1,0.0
15,WB,5,24,4,5,0.0
15,WB,5,24,5,0,0.0
15,WB,5,24,5,1,0.0
15,WB,5,24,5,5,0.125
15,WB,5,24,6,0,0.0
15,WB,5,24,6,1,0.75
15,WB,5,24,6,5,1.25
15,WB,5,24,7,0,0.0
15,WB,5,24,7,1,2.625
15,WB,5,24,7,5,5.75
15,WB,5,24,8,0,0.5
15,WB,5,24,8,1,5.875
15,WB,5,24,8,5,9.375
15,WB,5,24,9,0,0.875
15,WB,5,24,9,1,5.0
15,WB,5,24,9,5,7.0
15,WB,5,24,10,0,1.875
15,WB,5,24,10,1,4.25
15,WB,5,24,10,5,6.5
15,WB,5,24,11,0,2.75
15,WB,5,24,11,1,4.125
15,WB,5,24,11,5,7.75
15,WB,5,24,12,0,3.625
15,WB,5,24,12,1,5.75
15,WB,5,24,12,5,9.375
15,WB,5,24,13,0,3.75
15,WB,5,24,13,1,5.75
15,WB,5,24,13,5,11.375
15,WB,5,24,14,0,4.0
15,WB,5,24,14,1,6.375
15,WB,5,24,14,5,11.4
15,WB,5,24,15,0,3.8
15,WB,5,24,15,1,6.875
15,WB,5,24,15,5,12.5
15,WB,5,24,16,0,3.5
15,WB,5,24,16,1,7.625
15,WB,5,24,16,5,12.375
15,WB,5,24,17,0,3.125
15,WB,5,24,17,1,8.25
15,WB,5,24,17,5,11.0
15,WB,5,24,18,0,3.0
15,WB,5,24,18,1,8.25
15,WB,5,24,18,5,8.5
15,WB,5,24,19,0,2.5
15,WB,5,24,19,1,5.0
15,WB,5,24,19,5,7.75
15,WB,5,24,20,0,1.75
15,WB,5,24,20,1,3.5
15,WB,5,24,20,5,5.375
15,WB,5,24,21,0,1.0
15,WB,5,24,21,1,3.375
15,WB,5,24,21,5,5.625
15,WB,5,24,22,0,0.875
15,WB,5,24,22,1,2.125
15,WB,5,24,22,5,4.625
15,WB,5,24,23,0,0.625
15,WB,5,24,23,1,1.0
15,WB,5,24,23,5,4.0
15,WB,5,25,0,1,0.125
15,WB,5,25,0,2,0.625
15,WB,5,25,0,6,2.75
15,WB,5,25,1,1,0.0
15,WB,5,25,1,2,0.0
15,WB,5,25,1,6,2.0
15,WB,5,25,2,1,0.0
15,WB,5,25,2,2,0.0
15,WB,5,25,2,6,1.875
15,WB,5,25,3,1,0.0
15,WB,5,25,3,2,0.0
15,WB,5,25,3,6,0.875
15,WB,5,25,4,1,0.0
15,WB,5,25,4,2,0.0
15,WB,5,25,4,6,0.0
15,WB,5,25,5,1,0.0
15,WB,5,25,5,2,0.0
15,WB,5,25,5,6,0.0
15,WB,5,25,6,1,0.0
15,WB,5,25,6,2,0.75
15,WB,5,25,6,6,0.0
15,WB,5,25,7,1,0.0
15,WB,5,25,7,2,3.25
15,WB,5,25,7,6,0.75
15,WB,5,25,8,1,0.625
15,WB,5,25,8,2,7.5
15,WB,5,25,8,6,2.0
15,WB,5,25,9,1,1.0
15,WB,5,25,9,2,5.875
15,WB,5,25,9,6,3.25
15,WB,5,25,10,1,1.5
15,WB,5,25,10,2,3.75
15,WB,5,25,10,6,5.125
15,WB,5,25,11,1,2.75
15,WB,5,25,11,2,4.875
15,WB,5,25,11,6,6.5
15,WB,5,25,12,1,2.875
15,WB,5,25,12,2,5.375
15,WB,5,25,12,6,8.75
15,WB,5,25,13,1,3.75
15,WB,5,25,13,2,6.625
15,WB,5,25,13,6,9.125
15,WB,5,25,14,1,3.375
15,WB,5,25,14,2,6.75
15,WB,5,25,14,6,9.625
15,WB,5,25,15,1,2.875
15,WB,5,25,15,2,7.5
15,WB,5,25,15,6,8.875
15,WB,5,25,16,1,2.5
15,WB,5,25,16,2,8.5
15,WB,5,25,16,6,7.75
15,WB,5,25,17,1,2.5
15,WB,5,25,17,2,7.625
15,WB,5,25,17,6,6.5
15,WB,5,25,18,1,2.375
15,WB,5,25,18,2,8.25
15,WB,5,25,18,6,6.875
15,WB,5,25,19,1,1.625
15,WB,5,25,19,2,6.25
15,WB,5,25,19,6,5.875
15,WB,5,25,20,1,1.625
15,WB,5,25,20,2,4.375
15,WB,5,25,20,6,5.125
15,WB,5,25,21,1,1.125
15,WB,5,25,21,2,4.375
15,WB,5,25,21,6,5.0
15,WB,5,25,22,1,0.125
15,WB,5,25,22,2,3.75
15,WB,5,25,22,6,5.375
15,WB,5,25,23,1,0.125
15,WB,5,25,23,2,1.75
15,WB,5,25,23,6,5.375
15,WB,5,26,0,0,4.0
15,WB,5,26,0,2,0.0
15,WB,5,26,0,3,0.75
15,WB,5,26,1,0,2.875
15,WB,5,26,1,2,0.0
15,WB,5,26,1,3,0.25
15,WB,5,26,2,0,2.5
15,WB,5,26,2,2,0.0
15,WB,5,26,2,3,0.0
15,WB,5,26,3,0,1.75
15,WB,5,26,3,2,0.0
15,WB,5,26,3,3,0.0
15,WB,5,26,4,0,0.1
15,WB,5,26,4,2,0.0
15,WB,5,26,4,3,0.0
15,WB,5,26,5,0,0.0
15,WB,5,26,5,2,0.0
15,WB,5,26,5,3,0.0
15,WB,5,26,6,0,0.0
15,WB,5,26,6,2,0.125
15,WB,5,26,6,3,0.875
15,WB,5,26,7,0,0.25
15,WB,5,26,7,2,1.125
15,WB,5,26,7,3,2.875
15,WB,5,26,8,0,0.625
15,WB,5,26,8,2,2.375
15,WB,5,26,8,3,7.625
15,WB,5,26,9,0,2.625
15,WB,5,26,9,2,2.25
15,WB,5,26,9,3,6.5
15,WB,5,26,10,0,3.625
15,WB,5,26,10,2,2.0
15,WB,5,26,10,3,5.125
15,WB,5,26,11,0,6.25
15,WB,5,26,11,2,2.75
15,WB,5,26,11,3,5.375
15,WB,5,26,12,0,10.25
15,WB,5,26,12,2,3.125
15,WB,5,26,12,3,6.25
15,WB,5,26,13,0,9.5
15,WB,5,26,13,2,3.375
15,WB,5,26,13,3,6.75
15,WB,5,26,14,0,8.75
15,WB,5,26,14,2,3.625
15,WB,5,26,14,3,7.5
15,WB,5,26,15,0,8.875
15,WB,5,26,15,2,4.375
15,WB,5,26,15,3,8.125
15,WB,5,26,16,0,7.25
15,WB,5,26,16,2,4.75
15,WB,5,26,16,3,8.875
15,WB,5,26,17,0,7.0
15,WB,5,26,17,2,4.625
15,WB,5,26,17,3,9.5
15,WB,5,26,18,0,6.375
15,WB,5,26,18,2,4.25
15,WB,5,26,18,3,8.125
15,WB,5,26,19,0,5.75
15,WB,5,26,19,2,2.5
15,WB,5,26,19,3,6.125
15,WB,5,26,20,0,5.0
15,WB,5,26,20,2,1.75
15,WB,5,26,20,3,4.625
15,WB,5,26,21,0,4.125
15,WB,5,26,21,2,1.125
15,WB,5,26,21,3,4.375
15,WB,5,26,22,0,4.375
15,WB,5,26,22,2,1.0
15,WB,5,26,22,3,4.0
15,WB,5,26,23,0,2.625
15,WB,5,26,23,2,0.125
15,WB,5,26,23,3,2.25
15,WB,5,27,0,1,1.875
15,WB,5,27,0,3,0.0
15,WB,5,27,0,4,1.0
15,WB,5,27,1,1,1.125
15,WB,5,27,1,3,0.0
15,WB,5,27,1,4,0.0
15,WB,5,27,2,1,1.0
15,WB,5,27,2,3,0.0
15,WB,5,27,2,4,0.0
15,WB,5,27,3,1,0.5
15,WB,5,27,3,3,0.0
15,WB,5,27,3,4,0.0
15,WB,5,27,4,0,0.0
15,WB,5,27,4,1,0.0
15,WB,5,27,4,3,0.0
15,WB,5,27,4,4,0.0
15,WB,5,27,5,0,0.0
15,WB,5,27,5,1,0.0
15,WB,5,27,5,3,0.0
15,WB,5,27,5,4,0.0
15,WB,5,27,6,0,0.0
15,WB,5,27,6,1,0.0
15,WB,5,27,6,3,0.125
15,WB,5,27,6,4,0.75
15,WB,5,27,7,0,0.5
15,WB,5,27,7,1,0.0
15,WB,5,27,7,3,1.5
15,WB,5,27,7,4,3.0
15,WB,5,27,8,0,1.625
15,WB,5,27,8,1,7.0
15,WB,5,27,8,3,2.75
15,WB,5,27,8,4,6.625
15,WB,5,27,9,0,3.375
15,WB,5,27,9,1,15.875
15,WB,5,27,9,3,2.5
15,WB,5,27,9,4,6.25
15,WB,5,27,10,0,4.5
15,WB,5,27,10,1,2.0
15,WB,5,27,10,3,2.5
15,WB,5,27,10,4,5.25
15,WB,5,27,11,0,6.75
15,WB,5,27,11,1,1.375
15,WB,5,27,11,3,3.125
15,WB,5,27,11,4,5.5
15,WB,5,27,12,0,8.0
15,WB,5,27,12,1,4.625
15,WB,5,27,12,3,3.625
15,WB,5,27,12,4,7.0
15,WB,5,27,13,0,9.25
15,WB,5,27,13,1,5.375
15,WB,5,27,13,3,4.375
15,WB,5,27,13,4,7.625
15,WB,5,27,14,0,9.375
15,WB,5,27,14,1,6.25
15,WB,5,27,14,3,4.125
15,WB,5,27,14,4,7.0
15,WB,5,27,15,0,9.875
15,WB,5,27,15,1,6.625
15,WB,5,27,15,3,4.125
15,WB,5,27,15,4,8.125
15,WB,5,27,16,0,7.875
15,WB,5,27,16,1,5.5
15,WB,5,27,16,3,4.875
15,WB,5,27,16,4,8.5
15,WB,5,27,17,0,6.375
15,WB,5,27,17,1,4.375
15,WB,5,27,17,3,4.875
15,WB,5,27,17,4,8.625
15,WB,5,27,18,0,5.625
15,WB,5,27,18,1,3.875
15,WB,5,27,18,3,4.0
15,WB,5,27,18,4,8.0
15,WB,5,27,19,0,5.0
15,WB,5,27,19,1,3.5
15,WB,5,27,19,3,3.0
15,WB,5,27,19,4,6.875
15,WB,5,27,20,0,4.125
15,WB,5,27,20,1,3.5
15,WB,5,27,20,3,1.5
15,WB,5,27,20,4,5.5
15,WB,5,27,21,0,4.625
15,WB,5,27,21,1,3.0
15,WB,5,27,21,3,0.75
15,WB,5,27,21,4,4.75
15,WB,5,27,22,0,3.25
15,WB,5,27,22,1,2.5
15,WB,5,27,22,3,0.5
15,WB,5,27,22,4,4.375
15,WB,5,27,23,0,2.25
15,WB,5,27,23,1,1.0
15,WB,5,27,23,3,0.0
15,WB,5,27,23,4,2.875
15,WB,5,28,0,1,1.625
15,WB,5,28,0,2,0.875
15,WB,5,28,0,4,0.0
15,WB,5,28,0,5,1.375
15,WB,5,28,1,1,1.0
15,WB,5,28,1,2,0.0
15,WB,5,28,1,4,0.0
15,WB,5,28,1,5,0.5
15,WB,5,28,2,1,1.0
15,WB,5,28,2,2,0.0
15,WB,5,28,2,4,0.0
15,WB,5,28,2,5,0.25
15,WB,5,28,3,1,0.125
15,WB,5,28,3,2,0.0
15,WB,5,28,3,4,0.0
15,WB,5,28,3,5,0.0
15,WB,5,28,4,1,0.0
15,WB,5,28,4,2,0.0
15,WB,5,28,4,4,0.0
15,WB,5,28,4,5,0.0
15,WB,5,28,5,1,0.0
15,WB,5,28,5,2,0.0
15,WB,5,28,5,4,0.0
15,WB,5,28,5,5,0.0
15,WB,5,28,6,1,0.0
15,WB,5,28,6,2,1.0
15,WB,5,28,6,4,0.0
15,WB,5,28,6,5,0.5
15,WB,5,28,7,1,0.75
15,WB,5,28,7,2,4.5
15,WB,5,28,7,4,0.875
15,WB,5,28,7,5,2.75
15,WB,5,28,8,1,12.25
15,WB,5,28,8,2,8.625
15,WB,5,28,8,4,2.25
15,WB,5,28,8,5,6.0
15,WB,5,28,9,1,6.875
15,WB,5,28,9,2,7.625
15,WB,5,28,9,4,2.125
15,WB,5,28,9,5,5.0
15,WB,5,28,10,1,0.875
15,WB,5,28,10,2,11.125
15,WB,5,28,10,4,2.5
15,WB,5,28,10,5,5.375
15,WB,5,28,11,1,4.125
15,WB,5,28,11,2,6.375
15,WB,5,28,11,4,3.0
15,WB,5,28,11,5,6.5
15,WB,5,28,12,1,5.125
15,WB,5,28,12,2,7.625
15,WB,5,28,12,4,3.625
15,WB,5,28,12,5,7.75
15,WB,5,28,13,1,6.0
15,WB,5,28,13,2,8.5
15,WB,5,28,13,4,4.375
15,WB,5,28,14,1,5.5
15,WB,5,28,14,2,8.75
15,WB,5,28,14,4,4.25
15,WB,5,28,15,1,5.0
15,WB,5,28,15,2,10.875
15,WB,5,28,15,4,4.5
15,WB,5,28,16,1,4.125
15,WB,5,28,16,2,12.75
15,WB,5,28,16,4,5.125
15,WB,5,28,17,1,4.5
15,WB,5,28,17,2,12.5
15,WB,5,28,17,4,5.0
15,WB,5,28,18,1,3.5
15,WB,5,28,18,2,12.25
15,WB,5,28,18,4,4.75
15,WB,5,28,19,1,3.25
15,WB,5,28,19,2,8.75
15,WB,5,28,19,4,3.25
15,WB,5,28,20,1,3.0
15,WB,5,28,20,2,5.25
15,WB,5,28,20,4,2.0
15,WB,5,28,21,1,2.625
15,WB,5,28,21,2,4.5
15,WB,5,28,21,4,1.5
15,WB,5,28,22,1,1.375
15,WB,5,28,22,2,3.0
15,WB,5,28,22,4,1.125
15,WB,5,28,23,1,0.875
15,WB,5,28,23,2,2.625
15,WB,5,28,23,4,0.875
15,WB,5,29,0,2,0.125
15,WB,5,29,0,3,1.0
15,WB,5,29,0,5,0.0
15,WB,5,29,1,2,0.0
15,WB,5,29,1,3,0.25
15,WB,5,29,1,5,0.0
15,WB,5,29,2,2,0.0
15,WB,5,29,2,3,0.0
15,WB,5,29,2,5,0.0
15,WB,5,29,3,2,0.0
15,WB,5,29,3,3,0.0
15,WB,5,29,3,5,0.0
15,WB,5,29,3,6,0.5
15,WB,5,29,4,2,0.0
15,WB,5,29,4,3,0.0
15,WB,5,29,4,5,0.0
15,WB,5,29,4,6,0.0
15,WB,5,29,5,2,0.0
15,WB,5,29,5,3,0.0
15,WB,5,29,5,5,0.0
15,WB,5,29,5,6,0.0
15,WB,5,29,6,2,1.0
15,WB,5,29,6,3,0.875
15,WB,5,29,6,5,0.0
15,WB,5,29,6,6,0.0
15,WB,5,29,7,2,4.75
15,WB,5,29,7,3,5.0
15,WB,5,29,7,5,1.125
15,WB,5,29,7,6,0.5
15,WB,5,29,8,3,9.25
15,WB,5,29,8,5,2.125
15,WB,5,29,8,6,1.5
15,WB,5,29,9,3,7.625
15,WB,5,29,9,5,2.375
15,WB,5,29,9,6,3.25
15,WB,5,29,10,3,6.125
15,WB,5,29,10,5,2.875
15,WB,5,29,10,6,4.875
15,WB,5,29,11,3,7.375
15,WB,5,29,11,5,3.375
15,WB,5,29,11,6,6.0
15,WB,5,29,12,3,9.125
15,WB,5,29,12,5,4.125
15,WB,5,29,12,6,8.0
15,WB,5,29,13,3,9.375
15,WB,5,29,13,5,4.5
15,WB,5,29,13,6,8.25
15,WB,5,29,14,3,9.625
15,WB,5,29,14,5,4.875
15,WB,5,29,14,6,8.875
15,WB,5,29,15,3,10.0
15,WB,5,29,15,5,5.0
15,WB,5,29,15,6,8.5
15,WB,5,29,16,3,13.125
15,WB,5,29,16,5,5.5
15,WB,5,29,16,6,8.0
15,WB,5,29,17,3,11.625
15,WB,5,29,17,5,5.4
15,WB,5,29,17,6,7.375
15,WB,5,29,18,3,10.875
15,WB,5,29,18,5,5.125
15,WB,5,29,18,6,6.875
15,WB,5,29,19,3,9.125
15,WB,5,29,19,5,3.75
15,WB,5,29,19,6,6.5
15,WB,5,29,20,3,6.75
15,WB,5,29,20,5,2.75
15,WB,5,29,20,6,6.375
15,WB,5,29,21,3,5.5
15,WB,5,29,21,5,2.25
15,WB,5,29,21,6,6.125
15,WB,5,29,22,3,4.0
15,WB,5,29,22,5,1.375
15,WB,5,29,22,6,5.75
15,WB,5,29,23,3,3.625
15,WB,5,29,23,5,1.0
15,WB,5,29,23,6,4.75
15,WB,5,30,0,0,3.75
15,WB,5,30,0,4,1.5
15,WB,5,30,0,6,0.5
15,WB,5,30,1,0,2.75
15,WB,5,30,1,4,0.375
15,WB,5,30,1,6,0.0
15,WB,5,30,2,0,2.375
15,WB,5,30,2,4,0.125
15,WB,5,30,2,6,0.0
15,WB,5,30,3,0,1.8
15,WB,5,30,3,4,0.0
15,WB,5,30,3,6,0.0
15,WB,5,30,4,0,0.0
15,WB,5,30,4,4,0.0
15,WB,5,30,4,6,0.0
15,WB,5,30,5,0,0.0
15,WB,5,30,5,4,0.0
15,WB,5,30,5,6,0.0
15,WB,5,30,6,0,0.0
15,WB,5,30,6,4,0.75
15,WB,5,30,6,6,0.0
15,WB,5,30,7,0,0.375
15,WB,5,30,7,4,4.625
15,WB,5,30,7,6,0.5
15,WB,5,30,8,0,1.125
15,WB,5,30,8,4,8.25
15,WB,5,30,8,6,1.75
15,WB,5,30,9,0,1.75
15,WB,5,30,9,4,7.75
15,WB,5,30,9,6,2.125
15,WB,5,30,10,0,3.75
15,WB,5,30,10,4,6.0
15,WB,5,30,10,6,3.25
15,WB,5,30,11,0,5.625
15,WB,5,30,11,4,6.25
15,WB,5,30,11,6,4.5
15,WB,5,30,12,0,6.5
15,WB,5,30,12,4,8.5
15,WB,5,30,12,6,4.75
15,WB,5,30,13,0,7.375
15,WB,5,30,13,4,9.375
15,WB,5,30,13,6,6.625
15,WB,5,30,14,0,8.375
15,WB,5,30,14,4,9.625
15,WB,5,30,14,6,6.5
15,WB,5,30,15,0,7.625
15,WB,5,30,15,3,11.0
15,WB,5,30,15,4,10.125
15,WB,5,30,15,6,5.75
15,WB,5,30,16,0,7.25
15,WB,5,30,16,3,12.375
15,WB,5,30,16,4,12.5
15,WB,5,30,16,6,5.125
15,WB,5,30,17,0,9.375
15,WB,5,30,17,3,11.125
15,WB,5,30,17,4,11.625
15,WB,5,30,17,6,4.5
15,WB,5,30,18,0,5.875
15,WB,5,30,18,3,10.75
15,WB,5,30,18,4,13.0
15,WB,5,30,18,6,5.125
15,WB,5,30,19,0,4.875
15,WB,5,30,19,3,9.0
15,WB,5,30,19,4,10.5
15,WB,5,30,19,6,4.375
15,WB,5,30,20,0,3.75
15,WB,5,30,20,3,5.875
15,WB,5,30,20,4,6.25
15,WB,5,30,20,6,3.5
15,WB,5,30,21,0,3.75
15,WB,5,30,21,3,5.125
15,WB,5,30,21,4,5.875
15,WB,5,30,21,6,2.625
15,WB,5,30,22,0,2.875
15,WB,5,30,22,3,4.125
15,WB,5,30,22,4,5.25
15,WB,5,30,22,6,1.5
15,WB,5,30,23,0,2.5
15,WB,5,30,23,3,1.875
15,WB,5,30,23,4,3.375
15,WB,5,30,23,6,1.0
15,WB,5,31,0,0,0.6666666666666666
15,WB,5,31,0,1,1.75
15,WB,5,31,0,4,0.625
15,WB,5,31,0,5,1.375
15,WB,5,31,1,0,0.0
15,WB,5,31,1,1,1.0
15,WB,5,31,1,4,0.125
15,WB,5,31,1,5,0.5
15,WB,5,31,2,0,0.0
15,WB,5,31,2,1,0.875
15,WB,5,31,2,4,0.0
15,WB,5,31,2,5,0.25
15,WB,5,31,3,0,0.0
15,WB,5,31,3,1,0.2
15,WB,5,31,3,4,0.0
15,WB,5,31,3,5,0.0
15,WB,5,31,4,0,0.0
15,WB,5,31,4,1,0.0
15,WB,5,31,4,4,0.0
15,WB,5,31,4,5,0.0
15,WB,5,31,5,0,0.0
15,WB,5,31,5,1,0.0
15,WB,5,31,5,4,0.375
15,WB,5,31,5,5,0.0
15,WB,5,31,6,0,0.0
15,WB,5,31,6,1,0.0
15,WB,5,31,6,4,1.625
15,WB,5,31,6,5,1.125
15,WB,5,31,7,0,0.0
15,WB,5,31,7,1,0.0
15,WB,5,31,7,4,6.375
15,WB,5,31,7,5,5.625
15,WB,5,31,8,0,0.75
15,WB,5,31,8,1,7.0
15,WB,5,31,8,4,8.75
15,WB,5,31,8,5,8.0
15,WB,5,31,9,0,1.25
15,WB,5,31,9,1,11.625
15,WB,5,31,9,4,6.875
15,WB,5,31,9,5,6.625
15,WB,5,31,10,0,2.25
15,WB,5,31,10,1,0.5
15,WB,5,31,10,4,5.875
15,WB,5,31,10,5,6.0
15,WB,5,31,11,0,2.6
15,WB,5,31,11,1,0.875
15,WB,5,31,11,4,7.0
15,WB,5,31,11,5,7.75
15,WB,5,31,12,0,3.625
15,WB,5,31,12,1,3.375
15,WB,5,31,12,4,9.0
15,WB,5,31,12,5,10.125
15,WB,5,31,13,0,3.75
15,WB,5,31,13,1,5.25
15,WB,5,31,13,4,9.25
15,WB,5,31,13,5,10.5
15,WB,5,31,14,0,3.0
15,WB,5,31,14,1,5.0
15,WB,5,31,14,4,9.75
15,WB,5,31,14,5,10.5
15,WB,5,31,15,0,3.625
15,WB,5,31,15,1,6.0
15,WB,5,31,15,4,10.5
15,WB,5,31,15,5,12.0
15,WB,5,31,16,0,4.375
15,WB,5,31,16,1,5.875
15,WB,5,31,16,4,11.875
15,WB,5,31,16,5,12.75
15,WB,5,31,17,0,3.0
15,WB,5,31,17,1,5.25
15,WB,5,31,17,4,11.0
15,WB,5,31,17,5,12.25
15,WB,5,31,18,0,2.625
15,WB,5,31,18,1,4.5
15,WB,5,31,18,4,11.0
15,WB,5,31,18,5,10.625
15,WB,5,31,19,0,2.0
15,WB,5,31,19,1,4.125
15,WB,5,31,19,4,8.625
15,WB,5,31,19,5,9.625
15,WB,5,31,20,0,2.375
15,WB,5,31,20,1,3.0
15,WB,5,31,20,4,6.5
15,WB,5,31,20,5,5.5
15,WB,5,31,21,0,1.0
15,WB,5,31,21,1,2.375
15,WB,5,31,21,4,5.5
15,WB,5,31,21,5,5.5
15,WB,5,31,22,0,0.625
15,WB,5,31,22,1,4.5
15,WB,5,31,22,4,5.625
15,WB,5,31,22,5,7.875
15,WB,5,31,23,0,0.0
15,WB,5,31,23,1,1.25
15,WB,5,31,23,4,3.0
15,WB,5,31,23,5,5.25
15,WB,6,1,0,1,0.0
15,WB,6,1,0,2,0.75
15,WB,6,1,0,5,1.375
15,WB,6,1,0,6,3.375
15,WB,6,1,1,1,0.0
15,WB,6,1,1,2,0.125
15,WB,6,1,1,5,0.375
15,WB,6,1,1,6,2.375
15,WB,6,1,2,1,0.0
15,WB,6,1,2,2,0.0
15,WB,6,1,2,5,0.25
15,WB,6,1,2,6,2.125
15,WB,6,1,3,1,0.0
15,WB,6,1,3,2,0.0
15,WB,6,1,3,5,0.0
15,WB,6,1,3,6,0.5
15,WB,6,1,4,1,0.0
15,WB,6,1,4,2,0.0
15,WB,6,1,4,5,0.0
15,WB,6,1,4,6,0.0
15,WB,6,1,5,1,0.0
15,WB,6,1,5,2,0.0
15,WB,6,1,5,5,0.125
15,WB,6,1,5,6,0.0
15,WB,6,1,6,1,0.375
15,WB,6,1,6,2,0.75
15,WB,6,1,6,5,1.25
15,WB,6,1,6,6,0.125
15,WB,6,1,7,1,1.875
15,WB,6,1,7,2,2.625
15,WB,6,1,7,5,6.0
15,WB,6,1,7,6,1.125
15,WB,6,1,8,1,2.625
15,WB,6,1,8,2,5.875
15,WB,6,1,8,5,8.125
15,WB,6,1,8,6,2.5
15,WB,6,1,9,1,2.25
15,WB,6,1,9,2,5.5
15,WB,6,1,9,5,5.75
15,WB,6,1,9,6,4.125
15,WB,6,1,10,1,2.375
15,WB,6,1,10,2,4.75
15,WB,6,1,10,5,6.5
15,WB,6,1,10,6,6.375
15,WB,6,1,11,1,3.0
15,WB,6,1,11,2,5.0
15,WB,6,1,11,5,7.875
15,WB,6,1,11,6,7.875
15,WB,6,1,12,1,3.75
15,WB,6,1,12,2,6.125
15,WB,6,1,12,5,9.25
15,WB,6,1,12,6,9.125
15,WB,6,1,13,1,3.75
15,WB,6,1,13,2,6.75
15,WB,6,1,13,5,11.0
15,WB,6,1,13,6,10.0
15,WB,6,1,14,1,3.5
15,WB,6,1,14,2,6.875
15,WB,6,1,14,5,10.5
15,WB,6,1,14,6,9.625
15,WB,6,1,15,1,4.125
15,WB,6,1,15,2,7.25
15,WB,6,1,15,5,11.375
15,WB,6,1,15,6,8.75
15,WB,6,1,16,1,3.875
15,WB,6,1,16,2,7.875
15,WB,6,1,16,5,11.875
15,WB,6,1,16,6,7.875
15,WB,6,1,17,1,4.75
15,WB,6,1,17,2,8.25
15,WB,6,1,17,5,11.5
15,WB,6,1,17,6,7.375
15,WB,6,1,18,1,3.375
15,WB,6,1,18,2,8.5
15,WB,6,1,18,5,11.125
15,WB,6,1,18,6,7.75
15,WB,6,1,19,1,2.25
15,WB,6,1,19,2,5.875
15,WB,6,1,19,5,7.125
15,WB,6,1,19,6,6.125
15,WB,6,1,20,1,3.5
15,WB,6,1,20,2,4.125
15,WB,6,1,20,5,5.75
15,WB,6,1,20,6,5.25
15,WB,6,1,21,1,1.0
15,WB,6,1,21,2,3.625
15,WB,6,1,21,5,6.0
15,WB,6,1,21,6,5.625
15,WB,6,1,22,1,0.75
15,WB,6,1,22,2,2.875
15,WB,6,1,22,5,6.5
15,WB,6,1,22,6,6.375
15,WB,6,1,23,1,0.0
15,WB,6,1,23,2,1.75
15,WB,6,1,23,5,4.375
15,WB,6,1,23,6,5.375
15,WB,6,2,0,0,3.875
15,WB,6,2,0,2,0.0
15,WB,6,2,0,3,0.5
15,WB,6,2,0,6,2.75
15,WB,6,2,1,0,2.625
15,WB,6,2,1,2,0.0
15,WB,6,2,1,3,0.0
15,WB,6,2,1,6,1.875
15,WB,6,2,2,0,2.0
15,WB,6,2,2,2,0.0
15,WB,6,2,2,3,0.0
15,WB,6,2,2,6,1.875
15,WB,6,2,3,0,1.0
15,WB,6,2,3,2,0.0
15,WB,6,2,3,3,0.0
15,WB,6,2,3,6,0.5
15,WB,6,2,4,0,0.0
15,WB,6,2,4,2,0.0
15,WB,6,2,4,3,0.0
15,WB,6,2,4,6,0.0
15,WB,6,2,5,0,0.0
15,WB,6,2,5,2,0.0
15,WB,6,2,5,3,0.0
15,WB,6,2,5,6,0.0
15,WB,6,2,6,0,0.0
